State 	ExpPrior[ RecRate ]	Coalescent	dataLikelihood	popSize	RecRate	a.freq	c.freq	g.freq	t.freq 	KappaR	KappaY	root.height	visible.height	visible.recombs	total.recombs	num.patterns	num.nodes	 mc.speed 
455000	-4.539	127.6864	-16277.714398132455	0.0042966	33.002047	0.24585160352409793	0.25703868931211965	0.24969903933068308	0.24741066783309942	1.043398	1.148188	0.012245063958514133	0.012245063958514133	3	3	1475	29	17605.63
460000	-7.8589	168.3098	-16266.065923160722	0.00372698	115.99992	0.25687076371819834	0.2523087025748177	0.2466043595345107	0.24421617417247332	1.073748	1.309639	0.011620149527144318	0.011620149527144318	6	7	2529	42	15974.44
465000	-5.8303	124.0243	-16262.925952913414	0.00430722	65.286457	0.24679848161105836	0.24956628258802485	0.2574967337646683	0.24613850203624843	1.202039	0.811005	0.010849905495793628	0.010849905495793628	2	2	1508	29	17301.04
470000	-4.1121	129.7837	-16259.68166660231	0.00396234	22.330614	0.25346881365186974	0.2569396805920633	0.25122484273141543	0.2383666630246516	0.991286	0.828095	0.019907928942188673	0.011982041312305174	3	3	637	29	17667.84
475000	-3.9854	136.2188	-16267.266723564804	0.002961747	19.16214	0.25867936735360586	0.2537744830164277	0.24231771938087693	0.24522843024908947	1.092385	0.915251	0.01040527454601985	0.01040527454601985	3	3	2007	29	17421.6
480000	-5.0498	125.8905	-16263.043084218842	0.00322428	45.773036	0.2507940401353344	0.2512159726690286	0.25133505002040574	0.24665493717523124	1.290432	0.96896	0.010495516789065972	0.010495516789065972	2	2	1510	28	16447.37
485000	-4.6803	157.7006	-16266.329527967939	0.002214774	36.536192	0.2538000903103424	0.25154744330971224	0.2485578021762196	0.24609466420372583	0.954731	1.254497	0.010742142722889095	0.010742142722889095	5	5	2016	30	17543.86
490000	-7.1675	142.1179	-16266.594969885828	0.00456675	98.716664	0.25662204491709173	0.24589326145349585	0.2578011951367685	0.23968349849264378	1.357042	0.960972	0.012645679431712843	0.012645679431712843	3	4	1932	31	17182.13
495000	-3.9681	124.7638	-16262.786545257233	0.00346357	18.729672	0.2529327631567816	0.25043195397720697	0.24895266524688503	0.24768261761912652	0.925819	0.653978	0.011537271653471586	0.011537271653471586	2	2	1508	28	16891.89
500000	-4.129	121.6125	-16269.515111586377	0.0054255	22.753792	0.24963983135266757	0.2564242211290513	0.24293238590668317	0.251003561611598	1.011878	1.036087	0.012403193247190837	0.012403193247190837	2	2	1526	28	17921.15
505000	-6.5933	124.9163	-16265.616060594897	0.003099165	84.361047	0.2601721099878832	0.24966960271867697	0.24850250412547878	0.2416557831679611	1.088295	0.748143	0.010498730307391865	0.010498730307391865	2	2	1501	29	17123.29
510000	-6.6677	161.3086	-16256.43077046407	0.00340016	86.220334	0.2535575751851071	0.2455684053983077	0.25537038557140945	0.24550363384517573	1.207707	0.70523	0.010631044224389924	0.010631044224389924	5	6	1749	29	17605.63
515000	-3.5495	122.9599	-16263.564843160646	0.00556949	8.26642	0.2572298340767375	0.2516970746175657	0.2497337432335051	0.24133934807219168	1.030591	1.027487	0.009316944533197855	0.009316944533197855	2	2	1540	30	17793.59
520000	-6.142	153.7849	-16261.994208376233	0.00378475	73.076975	0.25435345321832487	0.25308119127393014	0.2526907933816748	0.23987456212607	1.293394	0.876229	0.011600781324897492	0.011600781324897492	5	5	2229	35	17605.63
525000	-3.4537	120.2339	-16273.136760477442	0.00418863	5.870267	0.253864034096057	0.2491475949128156	0.2548496225439056	0.24213874844722186	1.161232	1.22595	0.013322092744439306	0.013322092744439306	2	2	1954	30	17921.15
530000	-5.3556	135.4405	-16261.293711609276	0.00407819	53.416878	0.2503604420998184	0.24869099796462799	0.2541647672890661	0.2467837926464876	1.085261	1.007648	0.012237571474219201	0.012237571474219201	3	3	1510	28	18382.35
